City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
242,beyneu,45.3167,55.2,27.33,28,100,3.19,KZ,1718237850
243,ulsteinvik,62.3432,5.8487,10.42,80,100,1.79,NO,1718237851
244,bridgewater,44.3835,-64.5155,16.73,84,66,3.09,CA,1718237852
245,arraial do cabo,-22.9661,-42.0278,20.98,100,0,3.09,BR,1718237853
246,lasem,-6.6922,111.4527,25.16,86,100,1.83,ID,1718237854
247,okha,53.5739,142.9478,6.25,95,100,4.02,RU,1718237859
248,la passe,45.5549,-0.8967,13.88,84,0,2.72,FR,1718237860
249,upata,8.0086,-62.3989,23.25,94,87,2.01,VE,1718237862
250,pisco,-13.7,-76.2167,18.03,88,100,2.06,PE,1718237642
251,polyarnyy,69.1989,33.4478,5.22,82,100,4.18,RU,1718237864
252,zaozersk,69.4005,32.4476,4.98,81,100,3.72,RU,1718237865
253,sinop,41.7711,34.8709,20.36,65,4,2.46,TR,1718237866
254,kruisfontein,-34.0033,24.7314,10.49,76,0,3.18,ZA,1718237867
255,wamba,8.9333,8.6,24.37,80,41,0.69,NG,1718237868
256,gamay,12.3854,125.2979,29.71,71,68,1.98,PH,1718237869
257,haiku-pauwela,20.9219,-156.3051,29.57,71,40,10.8,US,1718237870
258,indi,17.1667,75.9667,24.04,83,97,6.75,IN,1718237872
259,villa ojo de agua,-29.5,-63.6938,21.19,61,9,4.09,AR,1718237873
260,portland,45.5234,-122.6762,24.81,38,20,6.17,US,1718237543
261,broken hill,-31.95,141.4333,11.51,57,100,2.16,AU,1718237875
262,saint-pierre,-21.3393,55.4781,23.82,73,100,3.6,RE,1718237876
263,arafat,21.3594,39.9664,33.81,18,25,2.19,SA,1718237877
264,juneau,58.3019,-134.4197,16.0,100,75,3.6,US,1718237878
265,egilsstadir,65.2653,-14.3948,8.95,71,0,5.66,IS,1718237879
266,nova sintra,14.8667,-24.7167,24.27,82,68,4.98,CV,1718237881
267,mankoeng,-23.9,29.8167,3.01,44,0,2.61,ZA,1718237882
268,la sarre,48.8002,-79.1996,18.54,71,77,5.92,CA,1718237883
269,coquimbo,-29.9533,-71.3436,15.85,74,75,3.09,CL,1718237706
270,noosa heads,-26.3833,153.15,18.52,56,0,6.48,AU,1718237885
271,harstad,68.799,16.5293,9.89,98,97,2.24,NO,1718237886
272,tsaratanana,-16.7833,47.65,18.99,86,32,1.59,MG,1718237887
273,kem',64.9555,34.5793,9.14,93,6,2.68,RU,1718237890
274,kirillov,59.863,38.3813,14.99,97,99,1.75,RU,1718237891
275,shahr-e babak,30.1165,55.1186,23.34,27,20,2.67,IR,1718237892
276,mananara,-16.1667,49.7667,21.0,89,88,1.51,MG,1718237893
277,city of balikpapan,-1.242,116.8942,25.97,100,75,2.57,ID,1718237894
